point_id,branch,alpha,chi,state,omega_real_M,gamma_M,separation_real,separation_imag,bilinear_norm_real,bilinear_norm_imag,r_99_M,cf_residual,radial_residual,angular_residual,converged,message,selected_truncation,convergence_history,radial_ode_residual,bilinear_norm_error
a0.225000_21+1_21+1,21+1,0.22499999999999998,0.7451164771597604,21+1,0.22349904613622995,1.3292313456304485e-20,2.0000747486729873,-6.597465895963369e-22,1.0000000000005995,-1.4475280504345222e-15,218.2246252287087,1.9154754857154107e-14,4.840375885453776e-13,4.106329130074584e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 2.1509446697804096e-20, ""passed"": true, ""r99_relative"": 4.1600415367640046e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",3.107424277038038e-09,5.99522180806332e-13
a0.225000_21+1_21-1,21+1,0.22499999999999998,0.7451164771597604,21-1,0.22347573061791234,-7.547204814437504e-07,2.000075905847786,3.745564607727616e-08,0.9999999999997551,4.050109573109121e-13,215.19962974083896,7.842635528837755e-15,9.84911048803521e-13,6.087325422213667e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 1.825322037309577e-09, ""passed"": true, ""r99_relative"": 1.0150807216114356e-10, ""real_relative"": 5.961576345970313e-15, ""reference_N"": 600, ""reference_mode_converged"": true}]",7.189466106818654e-12,4.733046908249519e-13
a0.225000_32+2_30+0,32+2,0.22499999999999998,0.42720644409330955,30+0,0.22428081338679337,-0.00010656137922854131,1.9657484937221975e-05,2.9078634584492933e-06,1.0000000000011848,-2.2507858207440612e-13,440.54492043866804,9.650641979819565e-15,5.157792664767287e-13,3.609970712819425e-20,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 3.425895767265633e-09, ""passed"": true, ""r99_relative"": 2.714482314733517e-08, ""real_relative"": 3.09507949282094e-13, ""reference_N"": 600, ""reference_mode_converged"": true}]",4.667478230175336e-11,1.2060192888839333e-12
a0.225000_32+2_32+0,32+2,0.22499999999999998,0.42720644409330955,32+0,0.22435438109169265,-2.282929237014268e-13,6.000027734136423,9.79279971101007e-15,1.0000000000000249,-2.0269259953275736e-15,423.10840922429617,1.310787436419289e-13,5.159769341101083e-13,7.782259040146056e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 9.034935857766541e-07, ""passed"": true, ""r99_relative"": 4.399345978143957e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.143618713155335e-11,2.4951460451921606e-14
a0.225000_32+2_32+2,32+2,0.22499999999999998,0.42720644409330955,32+2,0.22435497311504574,4.706671644412561e-20,6.000007556916206,-5.506257567852171e-22,1.0000000000006009,-1.272947272224937e-15,423.4882562451459,2.9057546212915466e-13,9.743216886393257e-14,3.996904187395201e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 7.831195822984332e-20, ""passed"": true, ""r99_relative"": 4.1071750620226714e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.5035717615956902e-11,6.008540493382654e-13
a0.225000_43+3_41+1,43+3,0.22499999999999998,0.29295040433420133,41+1,0.22462891849918667,-1.1784443943388388e-08,2.0000028637928295,9.087044850965951e-11,0.9999999999998148,5.13896056052505e-14,785.8889852962845,3.87909518159265e-13,2.2249224989598972e-11,6.055059606675187e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 5.479993382927948e-08, ""passed"": true, ""r99_relative"": 4.133953805803882e-11, ""real_relative"": 1.7298665782438474e-15, ""reference_N"": 600, ""reference_mode_converged"": true}]",3.5034372670533366e-11,1.9218337610536798e-13
a0.225000_43+3_43+1,43+3,0.22499999999999998,0.29295040433420133,43+1,0.22464050062243213,6.7749420686923e-21,12.000006473789421,-1.2190419742692143e-22,1.0000000000019806,-8.009509999437127e-17,680.3837258575861,5.758001757099725e-12,7.279073323668154e-13,1.225129193537982e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 0.0, ""passed"": true, ""r99_relative"": 6.158685614485454e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.001088512808136e-11,1.980637877550764e-12
a0.225000_43+3_43+3,43+3,0.22499999999999998,0.29295040433420133,43+3,0.22464055919038659,-1.2621686683089629e-21,12.000001541127272,5.407308505660645e-24,1.0000000000014653,-5.216211940319504e-19,680.4972650925578,8.096637436441992e-12,3.9895316658928695e-13,3.469849845817852e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 4.51300411025679e-22, ""passed"": true, ""r99_relative"": 2.2335502084091244e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",7.515801507382543e-12,1.4652723479003745e-12
a0.250000_21+1_21+1,21+1,0.25,0.7959734945938708,21+1,0.24791561944249552,3.775141534061832e-19,2.0001315083850564,-2.37181754447082e-20,0.9999999999995126,-2.2480241948043363e-15,174.7267776506909,1.4744455144937936e-14,4.683914797344378e-13,4.893064621919506e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 6.580491985745493e-19, ""passed"": true, ""r99_relative"": 4.960755782013951e-12, ""real_relative"": 5.59778679496773e-16, ""reference_N"": 600, ""reference_mode_converged"": true}]",6.745519848114959e-10,4.873930921675255e-13
a0.250000_21+1_21-1,21+1,0.25,0.7959734945938708,21-1,0.24786340662988413,-3.2344510769691256e-06,2.0001347884270606,2.0316871069844123e-07,1.0000000000001135,-7.720313095616721e-13,170.84682227337012,6.2803698347351005e-15,1.3583987396196215e-12,1.888198395694498e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 5.292689939533823e-10, ""passed"": true, ""r99_relative"": 5.995936046130874e-11, ""real_relative"": 4.479172781978925e-15, ""reference_N"": 600, ""reference_mode_converged"": true}]",9.64824403677112e-12,7.803246774391567e-13
a0.250000_32+2_30+0,32+2,0.25,0.4691111948076628,30+0,0.24901364793448275,-0.00018693317284103304,3.610800857698338e-05,6.829134734353612e-06,0.9999999999993407,3.1074773830519486e-13,352.2581126059795,3.145351062979321e-14,8.587599829636037e-13,7.230547721222576e-20,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 5.272264803531399e-10, ""passed"": true, ""r99_relative"": 5.099629586391972e-09, ""real_relative"": 1.2372289305785466e-13, ""reference_N"": 600, ""reference_mode_converged"": true}]",4.6358026063021967e-11,7.288177337191642e-13
a0.250000_32+2_32+0,32+2,0.25,0.4691111948076628,32+0,0.24911003365390982,-1.2821018402748563e-12,6.000051203033578,7.363263957789327e-14,1.0000000000008185,-1.9263765222740527e-15,341.02474456694495,2.648072360421205e-13,8.586648079672403e-13,9.683195452362015e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 8.675212969738937e-08, ""passed"": true, ""r99_relative"": 2.5557847037279558e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",2.996743286862769e-11,8.184586807780932e-13
a0.250000_32+2_32+2,32+2,0.25,0.4691111948076628,32+2,0.24911128042320868,1.6466166434773167e-19,6.000013944890539,-2.5791006500900378e-21,1.0000000000009617,-2.871896699046973e-16,341.49446980459555,4.057496338324353e-14,9.748028287312786e-14,8.279324995002211e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 5.533590937702383e-21, ""passed"": true, ""r99_relative"": 2.586176082689692e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",2.22962300542376e-11,9.616752268127236e-13
a0.250000_43+3_41+1,43+3,0.25,0.32371778693968384,41+1,0.2494854432119698,-4.452343550126972e-08,2.000005386653018,4.6561446162502177e-10,1.0000000000014768,-2.1690897455030813e-14,630.3200570508183,9.74540591929452e-14,5.827448416830347e-12,5.367518587432218e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 8.60175700084999e-09, ""passed"": true, ""r99_relative"": 8.388173123687501e-12, ""real_relative"": 6.675076972418062e-16, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.1778618841943915e-11,1.4769779521999265e-12
a0.250000_43+3_43+1,43+3,0.25,0.32371778693968384,43+1,0.2495057021189339,-1.1702672471207055e-19,12.000012074499512,2.855850661227123e-21,0.9999999999986287,-4.326537751893978e-16,549.7439357006946,1.098305780704471e-13,1.2373204942214935e-12,8.610959150571145e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 0.0, ""passed"": true, ""r99_relative"": 3.5515766964293976e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",8.392800053298071e-12,1.3713475482671223e-12
a0.250000_43+3_43+3,43+3,0.25,0.32371778693968384,43+3,0.24950582490632753,4.107236657453251e-20,12.000002874166512,-2.3864416849544623e-22,0.9999999999991718,3.7438161000439394e-16,549.8840139662234,2.6358705751269808e-12,1.6603224820786444e-13,1.2484679815176867e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 7.923451518635186e-20, ""passed"": true, ""r99_relative"": 6.082288253533414e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",9.203454869011388e-12,8.282264609858697e-13
a0.275000_21+1_21+1,21+1,0.275,0.839861984452313,21+1,0.27218757483346534,-3.1180561296674623e-19,2.0002170962243833,2.3944540824823878e-20,0.999999999999811,5.478609013161052e-16,142.55082855446997,4.429893302519302e-14,4.515487429624653e-13,2.0762442741647413e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 7.088470112900459e-19, ""passed"": true, ""r99_relative"": 6.617404792150341e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.3058438606788902e-09,1.8896075300955968e-13
a0.275000_21+1_21-1,21+1,0.275,0.839861984452313,21-1,0.2720772171127697,-1.2477696561685896e-05,2.000225569239207,9.578114931390979e-07,1.0000000000003857,3.5578036251414282e-12,137.65308692601934,2.4316374332944033e-15,1.5453070437218618e-12,3.2518421462359134e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 1.9144835693742913e-10, ""passed"": true, ""r99_relative"": 3.2781378636423144e-11, ""real_relative"": 3.0604079139920913e-15, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.5061751651721598e-11,3.578648425293205e-12
a0.275000_32+2_30+0,32+2,0.275,0.5094294595450874,30+0,0.273695380383789,-0.00030227321326622714,6.193185666776269e-05,1.4313202322956403e-05,1.0000000000012623,-6.4383914866184e-13,288.1484992612452,1.2875370865636047e-13,2.1844528738635282e-12,2.410816357304784e-19,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 8.739110335307338e-11, ""passed"": true, ""r99_relative"": 1.0640204409254783e-09, ""real_relative"": 5.090805310453927e-14, ""reference_N"": 600, ""reference_mode_converged"": true}]",5.269075104445087e-11,1.4170355208836335e-12
a0.275000_32+2_32+0,32+2,0.275,0.5094294595450874,32+0,0.27380892222547626,-6.343813225640949e-12,6.000088859571377,4.722504027347231e-13,1.0000000000010976,-1.023228919703752e-15,280.27448246884035,3.8617820158551843e-13,1.1229805289312898e-12,8.965940943032858e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 3.768503553438936e-08, ""passed"": true, ""r99_relative"": 3.425538495017233e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.8694180110822626e-11,1.0975669591074253e-12
a0.275000_32+2_32+2,32+2,0.275,0.5094294595450874,32+2,0.27381137257984556,-1.3309828863392398e-19,6.000024184544862,2.7022281922854944e-21,1.0000000000002964,-4.055441044280222e-16,280.84207787094823,3.753177907943229e-13,2.0103420274931e-13,1.25572798477963e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 1.109975440558771e-18, ""passed"": true, ""r99_relative"": 1.7237693880835838e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",2.3188690793421016e-11,2.964298249864384e-13
a0.275000_43+3_41+1,43+3,0.275,0.35394788809371,41+1,0.2743064695899532,-1.5485808609788846e-07,2.000009545273914,2.1286665352646025e-09,1.0000000000005478,-5.3893520954634744e-14,514.992835475707,7.033593641849997e-14,4.348719483419955e-12,2.6213056630228445e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 1.3476849917057105e-09, ""passed"": true, ""r99_relative"": 9.442783504501962e-11, ""real_relative"": 2.0236909218451398e-16, ""reference_N"": 600, ""reference_mode_converged"": true}]",7.582066851658132e-12,5.504288023560498e-13
a0.275000_43+3_43+1,43+3,0.275,0.35394788809371,43+1,0.27434037597079797,-1.6851836512373296e-18,12.000021184756564,5.405707086666622e-20,1.0000000000016591,5.442335300948069e-16,453.0820738681763,4.4341991199990455e-12,7.193104209665352e-13,8.984276931530365e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 0.0, ""passed"": true, ""r99_relative"": 1.8953908889697625e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",9.196196933850833e-12,1.6591173772611927e-12
a0.275000_43+3_43+3,43+3,0.275,0.35394788809371,43+3,0.2743406159907823,3.5317473199006624e-20,12.000005042153768,-2.697401016030788e-22,1.0000000000002078,9.238208182472636e-16,453.2507598698163,8.739675913745059e-12,4.4688325244566083e-13,2.9960001294868303e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 4.339535227838825e-22, ""passed"": true, ""r99_relative"": 9.836497290890724e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",9.574360738372475e-12,2.0783580339100852e-13
a0.300000_21+1_21+1,21+1,0.3,0.8771530275949109,21+1,0.2962932484797508,9.73130623781759e-19,2.0003401082874266,-8.872987262137045e-20,1.000000000000182,1.1408201795603509e-15,118.08047417324384,4.543430859209149e-14,1.2047563386763501e-12,7.449226728178858e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 6.231307691405975e-18, ""passed"": true, ""r99_relative"": 7.650579323718539e-13, ""real_relative"": 3.747041251603246e-16, ""reference_N"": 600, ""reference_mode_converged"": true}]",3.7204883516239127e-10,1.820801499686199e-13
a0.300000_21+1_21-1,21+1,0.3,0.8771530275949109,21-1,0.2960725337516903,-4.3398535715105306e-05,2.0003602257657125,3.954104680675088e-06,0.999999999998412,-3.741267598795909e-12,112.0458383724033,4.561859322123159e-16,1.5324371330627987e-12,2.517658637943068e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 8.605489319702644e-11, ""passed"": true, ""r99_relative"": 1.0225219737074752e-11, ""real_relative"": 7.49966915577705e-16, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.6324733879012257e-11,4.0643172581729276e-12
a0.300000_32+2_30+0,32+2,0.3,0.5480790804374219,30+0,0.29832565659582155,-0.00045912671453004854,0.00010033058786839,2.7428795803788673e-05,1.0000000000000586,-1.7064102274212331e-12,240.2459134104346,6.535615116611354e-14,9.805647212998253e-13,2.7228029299804717e-19,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 1.5065070188016344e-11, ""passed"": true, ""r99_relative"": 2.1980688824505986e-10, ""real_relative"": 2.028224978451863e-14, ""reference_N"": 600, ""reference_mode_converged"": true}]",5.05201710994332e-11,1.7074168039324572e-12
a0.300000_32+2_32+0,32+2,0.3,0.5480790804374219,32+0,0.2984441348278812,-2.8322876316399258e-11,6.000146506795781,2.660081540199497e-12,1.000000000000539,6.183595065701986e-16,234.04874242922494,3.2015413407861707e-13,9.803228674952573e-13,5.660068684666166e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 4.9105989412400205e-09, ""passed"": true, ""r99_relative"": 6.39986745864994e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.1654861561445328e-11,5.389026109190119e-13
a0.300000_32+2_32+2,32+2,0.3,0.5480790804374219,32+2,0.2984486854141257,9.365610124959564e-20,6.000039839470446,-2.398948125042488e-21,0.999999999999382,-5.686082911102981e-16,234.72209926772905,5.866492161653465e-13,3.122003051665699e-13,3.078421629194273e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 2.619619424027076e-19, ""passed"": true, ""r99_relative"": 5.820271339857629e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",3.566882495641485e-11,6.179503971094444e-13
a0.300000_43+3_41+1,43+3,0.3,0.38359920305655254,41+1,0.29908633521442707,-5.0369340946956e-07,2.000016108714676,8.86699828337845e-09,0.9999999999998119,-1.909256802221142e-13,426.98519564180907,1.3424544016956524e-14,8.377072847796605e-13,2.2028701427079132e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 2.0709843963904575e-10, ""passed"": true, ""r99_relative"": 1.641460551136353e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.3021656235699498e-11,2.679992722758465e-13
a0.300000_43+3_43+1,43+3,0.3,0.38359920305655254,43+1,0.29914117477267405,-1.366226997304055e-17,12.00003533427862,5.612953175335948e-19,0.9999999999979232,-1.6218428534144963e-15,379.55543363347834,4.738670867973237e-12,8.381164294624801e-13,7.071145472693771e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 0.0, ""passed"": true, ""r99_relative"": 4.151434629010337e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",9.17825066117455e-12,2.076783823144618e-12
a0.300000_43+3_43+3,43+3,0.3,0.38359920305655254,43+3,0.2991416176408976,5.848411718726764e-20,12.00000840858384,-5.720803951086465e-22,1.0000000000004376,-1.5655127928415892e-15,379.7549849739071,4.0041744540626055e-12,2.433308405797887e-13,3.4497125266845124e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 1.8730347110907965e-20, ""passed"": true, ""r99_relative"": 9.720508661862851e-13, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",7.316751521836275e-12,4.3765271628773864e-13
a0.325000_21+1_21+1,21+1,0.32499999999999996,0.9083063391388978,21+1,0.3202082556726803,3.223251749972193e-20,2.0005101089225517,-3.4056561355051e-21,1.0000000000001565,-1.7001344546645685e-16,99.03233592389819,2.5993848083325705e-14,1.0291977832616754e-12,7.125631969091909e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 6.0403421956616715e-19, ""passed"": true, ""r99_relative"": 3.209026032075977e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",7.383664741883432e-10,1.56541538794544e-13
a0.325000_21+1_21-1,21+1,0.32499999999999996,0.9083063391388978,21-1,0.3197957861355027,-0.00013416059231678398,2.000553664755261,1.4156875862056943e-05,0.9999999999998546,-4.722518959275699e-12,91.92280419524626,4.440892098500626e-16,2.0140357595695497e-12,6.141844541582472e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 4.8996371684069395e-11, ""passed"": true, ""r99_relative"": 8.140876979431228e-11, ""real_relative"": 4.3395780712176965e-15, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.3021327784356963e-11,4.724757971191205e-12
a0.325000_32+2_30+0,32+2,0.32499999999999996,0.584994669680646,30+0,0.3229051748050775,-0.0006637391174439584,0.00015487262914406884,4.889529164319896e-05,0.9999999999998745,-2.775063165372238e-13,203.58872235189776,8.954869243488645e-14,1.045304194384328e-12,2.771941673725882e-19,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 2.4856610112488848e-12, ""passed"": true, ""r99_relative"": 1.0514562846008711e-10, ""real_relative"": 7.907934452209613e-15, ""reference_N"": 600, ""reference_mode_converged"": true}]",5.310339939738067e-11,3.0454681638851757e-13
a0.325000_32+2_32+0,32+2,0.32499999999999996,0.584994669680646,32+0,0.32300832360788123,-1.1619777011634513e-10,6.000231355743268,1.3456315004461208e-11,0.9999999999995439,2.289091710803562e-16,198.0511969579195,1.444485061989073e-13,7.767417634046817e-13,2.8075566443686863e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 2.274244865131971e-09, ""passed"": true, ""r99_relative"": 1.4893287552649352e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.7082243187906312e-11,4.560796759614725e-13
a0.325000_32+2_32+2,32+2,0.32499999999999996,0.584994669680646,32+2,0.3230163854498812,3.6107673072313134e-19,6.000062841486736,-1.1403932281886484e-20,1.0000000000000233,-2.176270568355952e-18,198.8383584516149,4.281377096024179e-13,2.433695013669316e-13,3.16995013920303e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 1.6526345604602934e-18, ""passed"": true, ""r99_relative"": 2.028901420966992e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",5.009903041781112e-11,2.3314683618698474e-14
a0.325000_43+3_41+1,43+3,0.32499999999999996,0.4126333348006423,41+1,0.3238182707138666,-1.5478299089060041e-06,2.0000261094900895,3.4135840652727524e-08,0.9999999999999333,2.437971570877296e-13,358.1841922802668,1.0851145140746725e-13,4.9838240891667564e-12,3.975715948303104e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 0.001, ""gamma_metric"": 2.788223931389212e-11, ""passed"": true, ""r99_relative"": 1.7565582044994334e-11, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",1.0012751856181556e-11,2.5276312995342465e-13
a0.325000_43+3_43+1,43+3,0.32499999999999996,0.4126333348006423,43+1,0.32390466140474156,-7.135415352374435e-17,12.000056476118242,3.67284127324329e-18,1.0000000000007343,-5.530772563838401e-16,322.34030220369,4.146400904529492e-12,9.317936760187148e-13,8.192355937928596e-16,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 1.7659967857183824e-19, ""passed"": true, ""r99_relative"": 2.6490694222583783e-12, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",7.167360765019073e-12,7.34301716776456e-13
a0.325000_43+3_43+3,43+3,0.32499999999999996,0.4126333348006423,43+3,0.3239054399586606,3.514011748686305e-20,12.000013437133845,-4.306620603417413e-22,1.000000000000533,1.4697700302839832e-15,322.57652744543356,1.9720657066806929e-13,1.4435686347056042e-13,1.3451498378372138e-15,True,"ok; adaptive N=400, reference N=600",400,"[{""candidate_N"": 400, ""candidate_mode_converged"": true, ""gamma_limit"": 1e-15, ""gamma_metric"": 7.418540861423622e-21, ""passed"": true, ""r99_relative"": 9.149178741020115e-13, ""real_relative"": 0.0, ""reference_N"": 600, ""reference_mode_converged"": true}]",7.373701893045299e-12,5.329090786461666e-13
